0.3172690763052209,0.0024096385542168677,0.1602044541803578,0.009857612267250822,0.04629426798101497,0.07060971157356699,0.0024826579043446513,0.04271631982475356,0.002190580503833516,0.11931361810879883,0.11960569550930997,0.10704636728733115
0.11231101511879049,0.1857451403887689,0.19870410367170627,0.04535637149028078,0.0367170626349892,0.06263498920086392,0.008639308855291577,0.04103671706263499,0.0021598272138228943,0.07991360691144708,0.05399568034557235,0.17278617710583152
0.31104903188517485,0.0049128215008188035,0.17676524419612755,0.04739427800789905,0.17156343319526057,0.06444465851074077,0.007513727001252288,0.04797225700799538,0.0,0.03535304883922551,0.05038050284173008,0.08265099701377517
0.22075782537067545,0.02800658978583196,0.2652388797364086,0.128500823723229,0.018121911037891267,0.17627677100494235,0.0,0.047775947281713346,0.018121911037891267,0.023064250411861616,0.07413509060955518,0.0
0.08637612877895563,0.006281900274833137,0.37495092265410285,0.0015704750687082843,0.17314487632508835,0.09736945425991363,0.019238319591676482,0.17981939536709854,0.0007852375343541421,0.04907734589713388,0.0027483313702394976,0.008637612877895563
0.1342134213421342,0.0,0.13366336633663367,0.028877887788778877,0.10121012101210121,0.26897689768976896,0.0022002200220022,0.16611661166116612,0.0044004400440044,0.12348734873487349,0.03602860286028603,0.0008250825082508251
0.03065134099616858,0.0038314176245210726,0.0421455938697318,0.0,0.03065134099616858,0.011494252873563218,0.13793103448275862,0.45977011494252873,0.0,0.2681992337164751,0.0,0.01532567049808429
0.13709677419354838,0.0010518934081346423,0.030855539971949508,0.008415147265077139,0.11886395511921459,0.09396914446002805,0.005259467040673212,0.29978962131837306,0.008415147265077139,0.21633941093969145,0.06451612903225806,0.015427769985974754
0.09223300970873786,0.038834951456310676,0.014563106796116505,0.05339805825242718,0.0,0.1262135922330097,0.0,0.2961165048543689,0.17475728155339806,0.03398058252427184,0.16019417475728157,0.009708737864077669
0.19369753011315244,0.003528409782211948,0.06630977004501765,0.0002433386056697895,0.015330332157196739,0.10074218274729285,0.022630490327290424,0.2819077746684511,0.0027983939652025795,0.17885387516729528,0.0765299914831488,0.05742791093807032
0.12062803165688027,0.0002552974214960429,0.04429410262956344,0.014679601736022466,0.005616543272912944,0.030252744447281082,0.00038294613224406433,0.14603012509573654,0.04965534848098034,0.43592034720449324,0.1433495021700281,0.008935409752361501
0.14241141074214397,0.010028972587474927,0.11745041230220638,0.0010028972587474928,0.015154891909962113,0.0039001560062402497,0.0015600624024961,0.07466012926231334,0.0015600624024961,0.48852239803877867,0.0033429908624916425,0.14040561622464898
0.1976284584980237,0.1067193675889328,0.15810276679841898,0.04743083003952569,0.039525691699604744,0.015810276679841896,0.003952569169960474,0.007905138339920948,0.05533596837944664,0.03162055335968379,0.2648221343873518,0.07114624505928854
0.017857142857142856,0.28879310344827586,0.10098522167487685,0.008004926108374385,0.14285714285714285,0.003694581280788177,0.027093596059113302,0.0012315270935960591,0.019704433497536946,0.06773399014778325,0.004310344827586207,0.31773399014778325
0.049367850692354005,0.13305237808549067,0.19747140276941602,0.007224563515954244,0.26610475617098134,0.012642986152919929,0.057796508127633955,0.033112582781456956,0.002408187838651415,0.09692956050571945,0.012040939193257074,0.13184828416616495
0.03508771929824561,0.2807017543859649,0.02631578947368421,0.09649122807017543,0.39473684210526316,0.06140350877192982,0.06140350877192982,0.008771929824561403,0.0,0.0,0.0,0.03508771929824561
0.0033134526176275677,0.24983432736911862,0.12856196156394964,0.007952286282306162,0.17428760768721008,0.0026507620941020544,0.17826375082836315,0.017892644135188866,0.03313452617627568,0.09741550695825049,0.0006626905235255136,0.10603048376408217
0.0,0.0,0.03508771929824561,0.10526315789473684,0.03508771929824561,0.10526315789473684,0.15789473684210525,0.3157894736842105,0.10526315789473684,0.08771929824561403,0.05263157894736842,0.0
0.0,0.11074918566775244,0.016286644951140065,0.04560260586319218,0.28338762214983715,0.0,0.20521172638436483,0.013029315960912053,0.05211726384364821,0.24429967426710097,0.0,0.029315960912052116
